Day,Time,Student,Activity
117,15:37:50,A090,Viewed Week 14 study materials in Estonian
117,15:46:50,A083,Viewed Week 15 study materials in Estonian
117,15:47:19,A083,Viewed sample solutions of Homework 11
117,16:04:56,A026,Viewed the feedback on Homework 11 in Estonian
117,16:09:36,A077,Submitted Homework 12 in English
117,16:10:20,A077,Viewed the feedback on Homework 11 in English
117,16:11:34,A090,Viewed Week 12 study materials in Estonian
117,16:11:42,A090,Viewed Week 13 study materials in Estonian
117,16:11:51,A077,Viewed the feedback on Homework 10 in English
117,16:11:53,A090,Viewed Week 14 study materials in Estonian
117,16:16:06,A005,Practiced submitting the homework in Estonian
117,16:20:18,A005,Submitted Homework 12 in Estonian
117,16:23:36,A077,Viewed the course information page
117,16:27:53,A083,Viewed Week 15 study materials in Estonian
117,16:28:31,A083,Viewed Week 14 study materials in Estonian
117,16:34:05,A050,Viewed the feedback on Homework 11 in Estonian
117,16:35:24,A006,Viewed the feedback on Homework 11 in Estonian
117,16:36:12,A006,Viewed Week 15 study materials in Estonian
117,16:37:17,A027,Viewed the feedback on Homework 11 in English
117,16:38:21,A066,Viewed Week 15 study materials in Estonian
117,16:38:49,A066,Viewed Week 14 study materials in Estonian
117,16:38:59,A066,Viewed Week 15 study materials in Estonian
117,16:39:39,A066,Viewed Week 15 lecture slides
117,16:40:37,A066,Viewed Week 14 lecture slides
117,16:41:17,A066,Viewed Week 14 study materials in Estonian
117,16:41:23,A066,Viewed Week 15 study materials in Estonian
117,16:41:29,A066,Viewed Week 15 study materials in Estonian
117,16:47:36,A066,Viewed the feedback on Homework 10 in Estonian
117,16:47:44,A006,Viewed the feedback on Homework 10 in Estonian
117,16:48:42,A067,Viewed Week 15 study materials in Estonian
117,16:51:02,A094,Submitted Homework 12 in Estonian
117,16:53:09,A083,Viewed Week 14 study materials in English
117,16:55:58,A066,Read a post in the announcements forum
117,16:56:04,A066,Read a post in the announcements forum
117,17:01:28,A006,Viewed the feedback on Homework 11 in Estonian
117,17:03:06,A034,Started Homework 12 in Estonian
117,17:04:44,A067,Viewed Week 15 study materials in English
117,17:08:42,A100,Watched Week 4 lecture recording
117,17:09:38,A090,Viewed Week 13 study materials in Estonian
117,17:09:45,A067,Viewed Week 15 study materials in Estonian
117,17:09:47,A006,Submitted Homework 12 in Estonian
117,17:10:10,A090,Viewed Week 12 study materials in Estonian
117,17:10:26,A090,Viewed Week 11 study materials in Estonian
117,17:10:44,A090,Viewed sample solutions of the final exam
117,17:11:39,A048,Viewed the feedback on Homework 10 in Estonian
117,17:12:38,A048,Viewed the feedback on Homework 10 in Estonian
117,17:13:14,A048,Viewed the feedback on Homework 9 in English
117,17:13:40,A006,Viewed the feedback on the final exam
117,17:19:28,A048,Viewed Week 12 study materials in Estonian
117,17:20:36,A004,Viewed the feedback on Homework 11 in Estonian
117,17:21:59,A004,Viewed the course information page
117,17:22:50,A004,Viewed the course information page
117,17:23:32,A050,Viewed Week 15 study materials in Estonian
117,17:25:03,A004,Viewed Week 1 lecture slides
117,17:26:07,A050,Viewed the feedback on Homework 11 in Estonian
117,17:26:09,A004,Viewed first final exam tasks after the exam in Estonian
117,17:28:47,A004,Viewed Week 14 study materials in Estonian
117,17:29:04,A004,Viewed Week 15 study materials in Estonian
117,17:33:45,A048,Viewed Week 15 study materials in Estonian
117,17:33:49,A048,Viewed Week 14 study materials in Estonian
117,17:34:18,A050,Viewed sample solutions of the final exam
117,17:34:29,A048,Viewed the feedback on Homework 11 in English
117,17:35:01,A050,Viewed Week 14 study materials in Estonian
117,17:35:02,A050,Viewed Week 14 study materials in Estonian
117,17:37:49,A048,Started Homework 12 in Estonian
117,17:37:59,A050,Viewed Week 13 study materials in Estonian
117,17:38:23,A048,Viewed Week 15 study materials in Estonian
117,17:38:24,A050,Viewed Week 15 study materials in Estonian
117,17:38:26,A083,Viewed the feedback on the final exam
117,17:38:33,A048,Viewed Week 14 study materials in Estonian
117,17:40:06,A050,Started Homework 12 in English
117,17:40:46,A048,Viewed first final exam tasks after the exam in Estonian
117,17:43:42,A067,Viewed Week 14 study materials in Estonian
117,17:44:05,A067,Viewed Week 13 study materials in Estonian
117,17:44:18,A004,Viewed Week 15 study materials in Estonian
117,17:47:29,A066,Viewed the feedback on Homework 11 in Estonian
117,17:50:28,A050,Viewed the feedback on Homework 11 in Estonian
117,17:57:46,A071,Viewed Week 15 study materials in English
117,18:01:08,A050,Viewed Week 15 study materials in Estonian
117,18:04:03,A004,Viewed Week 14 study materials in Estonian
117,18:04:58,A071,Viewed Week 15 study materials in Estonian
117,18:06:19,A004,Viewed Week 15 study materials in Estonian
117,18:10:30,A020,Started Homework 12 in English
117,18:11:32,A067,Viewed Week 14 study materials in Estonian
117,18:11:41,A071,Viewed Week 14 study materials in Estonian
117,18:12:01,A080,Viewed Week 15 study materials in English
117,18:13:14,A067,Viewed sample solutions of the final exam
117,18:16:16,A067,Viewed sample solutions of Homework 11
117,18:17:21,A067,Viewed Week 14 study materials in Estonian
117,18:17:34,A067,Viewed sample solutions of Homework 10
117,18:17:41,A067,Viewed Week 13 study materials in Estonian
117,18:20:57,A090,Started Homework 12 in English
117,18:24:10,A052,Viewed Week 14 study materials in Estonian
117,18:24:18,A052,Viewed Week 14 study materials in Estonian
117,18:30:58,A066,Viewed the feedback on Homework 11 in Estonian
117,18:35:19,A050,Viewed the feedback on Homework 11 in Estonian
117,18:35:45,A066,Viewed the feedback on Homework 11 in Estonian
117,18:41:44,A017,Viewed Week 13 study materials in English
117,18:44:13,A080,Viewed the feedback on Homework 11 in English
117,18:46:18,A080,Viewed the feedback on Homework 10 in English
117,18:46:27,A050,Viewed Week 15 study materials in Estonian
117,18:46:38,A080,Viewed the feedback on Homework 11 in English
117,18:50:03,A080,Viewed the feedback on Homework 11 in English
117,18:52:21,A045,Viewed the feedback on Homework 11 in English
117,18:55:26,A066,Viewed Week 14 study materials in Estonian
117,18:55:32,A072,Submitted Homework 12 in English
117,18:55:35,A066,Viewed Week 15 study materials in Estonian
117,18:55:43,A066,Viewed Week 13 study materials in Estonian
117,18:55:48,A072,Viewed the feedback on the final exam
117,19:04:31,A066,Viewed Week 14 study materials in Estonian
117,19:07:57,A004,Submitted Homework 12 in Estonian
117,19:08:07,A050,Submitted Homework 12 in Estonian
117,19:09:49,A088,Started Homework 12 in Estonian
117,19:10:04,A067,Viewed Week 15 study materials in Estonian
117,19:10:14,A088,Viewed the feedback on Homework 10 in Estonian
117,19:19:17,A044,Viewed Week 15 study materials in Estonian
117,19:33:39,A052,Viewed the feedback on Homework 11 in Estonian
117,19:35:21,A056,Viewed the feedback on Homework 11 in English
117,19:37:19,A090,Submitted Homework 12 in Estonian
117,19:38:16,A088,Viewed Week 14 study materials in Estonian
117,19:38:59,A088,Viewed Week 15 study materials in Estonian
117,19:40:19,A067,Viewed Week 14 study materials in Estonian
117,19:41:00,A067,Viewed Week 15 study materials in Estonian
117,19:42:46,A066,Submitted Homework 12 in Estonian
117,19:49:38,A080,Submitted Homework 12 in English
117,19:54:23,A088,Viewed Week 15 study materials in Estonian
117,19:56:41,A044,Viewed Week 14 study materials in Estonian
117,19:56:42,A044,Viewed Week 15 study materials in Estonian
117,19:57:26,A088,Viewed Week 14 study materials in Estonian
117,20:13:33,A028,Viewed sample solutions of the final exam
117,20:15:04,A028,Viewed Week 15 study materials in Estonian
117,20:15:17,A028,Viewed Week 14 study materials in Estonian
117,20:15:34,A028,Viewed Week 13 study materials in Estonian
117,20:16:25,A028,Viewed Week 14 study materials in Estonian
117,20:16:37,A028,Viewed Week 15 study materials in Estonian
117,20:18:24,A028,Viewed Week 15 study materials in Estonian
117,20:18:39,A028,Viewed Week 14 study materials in Estonian
117,20:18:50,A028,Viewed Week 13 study materials in Estonian
117,20:26:59,A020,Viewed the feedback on the final exam
117,20:31:41,A088,Viewed Week 13 study materials in Estonian
117,20:41:40,A017,Viewed Week 15 study materials in English
117,21:04:41,A099,Started Homework 12 in Estonian
117,21:05:11,A088,Submitted Homework 12 in Estonian
117,21:05:46,A028,Submitted Homework 12 in Estonian
117,21:06:00,A028,Viewed the feedback on Homework 11 in Estonian
117,21:11:47,A011,Started Homework 12 in Estonian
117,21:12:10,A011,Viewed the feedback on Homework 11 in Estonian
117,21:21:51,A096,Started Homework 12 in English
117,21:22:56,A011,Viewed Week 15 lecture slides
117,21:30:28,A011,Viewed Week 15 study materials in Estonian
117,21:34:37,A103,Viewed the feedback on Homework 11 in English
117,21:49:33,A096,Viewed Week 15 study materials in English
117,21:49:37,A096,Viewed Week 15 study materials in Estonian
117,21:56:55,A096,Viewed Week 14 study materials in Estonian
117,22:05:33,A017,Viewed Week 15 study materials in English
117,22:05:58,A052,Viewed the feedback on Homework 11 in Estonian
117,22:07:10,A067,Viewed Week 14 study materials in Estonian
117,22:09:43,A033,Viewed the feedback on Homework 11 in English
117,22:12:19,A017,Viewed Week 15 study materials in English
117,22:13:24,A046,Started Homework 12 in Estonian
117,22:13:39,A099,Viewed Week 15 study materials in Estonian
117,22:16:29,A017,Viewed Week 14 study materials in English
117,22:23:51,A099,Viewed Week 15 study materials in English
117,22:26:12,A070,Submitted Homework 12 in Estonian
117,22:27:53,A033,Submitted Homework 12 in English
117,22:31:38,A067,Submitted Homework 12 in Estonian
117,22:33:18,A096,Viewed Week 13 study materials in Estonian
117,22:33:18,A096,Viewed Week 13 study materials in Estonian
117,22:35:34,A099,Started Homework 12 in English
117,22:40:47,A096,Viewed Week 15 study materials in Estonian
117,22:55:37,A098,Started Homework 12 in Estonian
117,22:55:46,A084,Submitted Homework 12 in Estonian
117,22:59:26,A020,Submitted Homework 12 in Estonian
117,23:01:55,A096,Submitted Homework 12 in Estonian
117,23:11:06,A020,Viewed the feedback on the final exam
117,23:11:30,A020,Viewed the feedback on Homework 11 in Estonian
117,23:13:17,A017,Submitted Homework 12 in English
117,23:27:36,A044,Submitted Homework 12 in Estonian
117,23:29:24,A011,Submitted Homework 12 in Estonian
117,23:50:22,A098,Submitted Homework 12 in Estonian
117,23:58:04,A052,Submitted Homework 12 in Estonian
117,23:58:28,A052,Viewed the feedback on Homework 11 in Estonian
118,00:14:44,A027,Viewed the feedback on Homework 12 in English
118,00:33:41,A052,Viewed the feedback on Homework 12 in Estonian
118,01:49:23,A052,Viewed the feedback on Homework 12 in Estonian
118,02:11:59,A052,Viewed the feedback on Homework 12 in Estonian
118,02:34:36,A052,Viewed the feedback on Homework 12 in Estonian
118,03:53:39,A052,Viewed the feedback on Homework 12 in Estonian
118,04:30:18,A052,Viewed the feedback on Homework 12 in Estonian
118,09:35:45,A020,Viewed the feedback on Homework 12 in Estonian
118,09:45:49,A023,Viewed the feedback on Homework 12 in Estonian
118,09:51:08,A028,Viewed the feedback on Homework 11 in Estonian
118,11:12:53,A005,Viewed the feedback on Homework 12 in Estonian
118,11:33:25,A040,Viewed the feedback on Homework 11 in English
118,11:35:07,A082,Viewed sample solutions of Homework 12
118,11:42:07,A049,Viewed the feedback on Homework 12 in Estonian
118,11:47:08,A040,Viewed Week 14 lecture slides
118,11:47:36,A040,Viewed Week 14 lecture slides
118,12:12:38,A048,Watched Week 13 lecture recording
118,12:13:18,A048,Viewed Week 12 study materials in Estonian
118,12:25:46,A052,Viewed the feedback on Homework 12 in Estonian
118,12:53:19,A040,Watched Week 14 lecture recording
118,12:54:09,A071,Viewed the feedback on Homework 11 in English
118,13:00:22,A052,Viewed the feedback on Homework 12 in Estonian
118,13:28:15,A050,Viewed the feedback on Homework 12 in Estonian
118,14:04:44,A034,Viewed the course information page
118,14:17:50,A043,Viewed the feedback on Homework 12 in Estonian
118,14:57:52,A017,Viewed the feedback on Homework 11 in English
118,14:58:29,A064,Viewed sample solutions of Homework 11
118,15:30:49,A006,Viewed the feedback on Homework 12 in Estonian
118,16:05:14,A052,Viewed the feedback on Homework 12 in Estonian
118,16:14:46,A009,Read a post in the announcements forum
118,16:27:55,A080,Viewed first final exam tasks after the exam in English
118,17:25:47,A048,Viewed Week 13 study materials in Estonian
118,17:26:40,A048,Viewed Week 5 study materials in Estonian
118,17:34:33,A020,Viewed the feedback on Homework 12 in Estonian
118,17:42:40,A048,Viewed Week 7 study materials in Estonian
118,17:59:51,A048,Viewed Week 13 study materials in Estonian
118,18:06:05,A100,Watched Week 4 lecture recording
118,18:14:35,A005,Viewed the feedback on Homework 12 in Estonian
118,18:14:55,A005,Viewed the feedback on the final exam
118,19:04:08,A050,Viewed the feedback on Homework 12 in Estonian
118,19:15:39,A052,Viewed the feedback on Homework 12 in Estonian
118,19:15:51,A020,Viewed the feedback on Homework 12 in Estonian
118,19:33:56,A066,Viewed the feedback on Homework 12 in Estonian
118,20:21:47,A020,Viewed the feedback on Homework 12 in Estonian
118,20:21:47,A020,Viewed the feedback on Homework 12 in Estonian
118,20:55:13,A052,Viewed the feedback on Homework 12 in Estonian
118,23:01:05,A006,Viewed the feedback on Homework 12 in Estonian
118,23:02:11,A011,Viewed the feedback on Homework 11 in Estonian
118,23:09:58,A052,Viewed the feedback on Homework 12 in Estonian
119,00:22:46,A052,Viewed the feedback on Homework 12 in Estonian
119,00:43:49,A019,Viewed the feedback on Homework 12 in Estonian
119,00:46:13,A019,Viewed the course information page
119,01:12:24,A052,Viewed the feedback on Homework 12 in Estonian
119,09:49:04,A020,Viewed the feedback on Homework 12 in Estonian
119,10:32:17,A040,Viewed sample solutions of Homework 12
119,10:33:17,A040,Viewed the feedback on Homework 12 in English
